dataset,model_type,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure,variant,M-of-N count (std),BAcc (test) (std),BAcc (train) (std),Acc (test) (std),Acc (train) (std),rules (std),conditions_count (std),plain conditions count (std),complex conditions count (std),avg conditions per rule (std),avg rule quality (std),avg rule precision (std),avg rule coverage (std),training time total (s) (std),training time growing (s) (std),training time pruning (s) (std),pvalue significance fdr (std),pvalue significance fwer (std),rules_per_example (train)  (std),rules_per_example (test)  (std),voting_conflicts (train)  (std),voting_conflicts (test)  (std),negative_voting_conflicts (train)  (std),negative_voting_conflicts (test)  (std),p / P
sonar,exact_M-of-N,0.0353943702016207,0.6382716049382715,0.9951549982584466,0.6431216931216931,0.9952497439981796,37.0,42.77777777777778,0.1433479197380021,0.9743962740538704,1.1645984044372149,0.5734090613328728,0.999841872232764,0.073427177410142,0.0997745460934108,0.0472998375555555,0.0064806394444444,0.9912240702074384,0.9398727188560868,2.686426214586415,2.897883597883597,0.2222222222222222,9.0,0.0,4.666666666666667,C2,C2,C2,no_discretization,1.5811388300841898,0.0861188041891371,0.0047088762680526,0.0887718901211784,0.0049619401361806,3.708099243547832,4.0551750201988135,3.045944480416177,2.345207879911715,0.1509337243912581,0.0129501266121395,0.0004743833017077,0.0130455053790534,0.0435867678476561,0.0102936590077384,0.0015028843291499,0.0132535517308615,0.0714644692825145,0.3280472160447486,0.5104637031561193,0.6666666666666666,2.1213203435596424,0.0,2.179449471770337,0.1438808169215695
sonar,plain,0.0,0.7247194163860831,0.9980842911877394,0.7283068783068783,0.9982174688057042,43.77777777777778,87.88888888888889,1.9936456822824729,0.0,2.012734468561061,0.6113110601911792,1.0,0.1103154157264719,0.280918866,0.4816237765555555,0.0054101096666666,0.7974028644276369,0.6343593206965301,4.806664896777537,4.578571428571428,0.0,8.555555555555555,0.0,4.444444444444445,C2,C2,C2,no_discretization,0.0,0.0708517239270492,0.0028735632183907,0.0695022435204172,0.0026737967914438,2.862594006219612,7.49073501808141,0.7264831572567789,8.393118874676114,0.1867386516843077,0.016565456859268,0.0,0.0164557555450857,0.0454008853539944,0.0720010966146696,0.0009685630253395,0.0455749426278366,0.0932471339305663,0.6229378768338323,0.9062362673914574,0.0,2.6977356760397746,0.0,2.068278940998476,0.2196947877504302
soybean,at_least_M-of-N,0.2250674176455382,0.8730272182513898,0.9659415529294562,0.8765037415932556,0.935466633710854,52.11111111111112,177.88888888888889,2.0635783402253702,1.1067072833357954,3.408416959365473,0.7428005964306742,0.9267187464968872,0.0617193587309606,1.00193632973565,1.7954755288888888,0.1356713695555555,1.0,1.0,3.2168957389899635,3.286421331817752,128.0,19.666666666666668,128.0,19.666666666666668,C2,C2,C2,no_discretization,2.8284271247461903,0.0819258046387452,0.0052830025662629,0.0444533233534918,0.0091995356155708,3.515837184954832,18.92382390298301,12.607317099384964,9.962429422585638,0.1926756592472373,0.011612490398841,0.0109613687997492,0.0049431041024225,0.1651674654965612,0.4414379184143351,0.0457742896077341,0.0,0.0,0.336881365614077,0.3672506642168909,15.5161206491829,5.361902647381804,15.5161206491829,5.361902647381804,0.6316347215876104
soybean,complex,0.0,0.9305627752508844,0.9763231212857132,0.9090650753054844,0.9643891846084583,49.333333333333336,161.33333333333334,1.233417683597772,2.014151860973599,3.2611883828570787,0.7669941961632448,0.9270014875819746,0.0609074846878125,0.7223871593333333,2.013670574777778,0.1362307907777777,1.0,1.0,3.001029574899441,2.968196457326892,194.88888888888889,23.22222222222222,194.88888888888889,23.22222222222222,C2,C2,C2,no_discretization,0.0,0.0251332502983939,0.0048482629981945,0.0222347000589331,0.0051709228763124,3.464101615137755,18.801595676963167,7.912718313646146,13.782033392952016,0.1686769519277904,0.012444698637009,0.0108776722302033,0.0022164121681479,0.1553088245917114,0.2660464695477896,0.0387452861259054,0.0,0.0,0.1793774056291685,0.2179492097658799,49.082696656878085,6.591239977761729,49.082696656878085,6.591239977761729,0.6699075656527617
soybean,exact_M-of-N,0.4863175749728501,0.8783481337087574,0.9611913731637096,0.8716254617789145,0.9298612030637136,54.66666666666666,191.5555555555556,2.1567879354694064,0.8562775156068654,3.5043649784384185,0.7396486008359393,0.9173021161352104,0.0635697982376547,0.895423518286811,1.431229757888889,0.1295566013333333,1.0,1.0,3.469143060594558,3.533058634081652,141.88888888888889,19.22222222222222,141.88888888888889,19.22222222222222,C2,C2,C2,no_discretization,6.091888960832355,0.0932702425185746,0.0090643515141277,0.0460086631803231,0.0128575257216668,2.179449471770337,9.567015092377442,11.065461781798554,5.703312877422891,0.1155032499695268,0.0110848340979428,0.015791433211684,0.0058370005417643,0.2443741535272659,0.3680206411164476,0.0216586079211818,0.0,0.0,0.2666063556601621,0.3218658660383631,12.839825197840938,2.773886162848873,12.839825197840938,2.773886162848873,0.643904314093162
soybean,plain,0.0,0.950178687459389,0.9771383064325668,0.9236762337785356,0.9591474448946444,55.55555555555556,182.88888888888889,3.311533912958938,0.0,3.290593236621042,0.7246494563696775,0.9586517054587044,0.0436864775903001,0.0944314267777777,0.4598743804444444,0.031388526111111,1.0,0.9941520467836258,2.42481454999132,2.4111726816330394,86.44444444444444,12.444444444444445,86.44444444444444,12.444444444444445,C2,C2,C2,no_discretization,0.0,0.0310915203318894,0.0038254674338328,0.0337984543998044,0.006267700525332,2.351122663277648,10.30102476024163,10.30102476024163,0.0,0.0653523768887188,0.0072524877345664,0.0070713776415553,0.0031589184906356,0.0126601010625448,0.0766358349426693,0.0062930305038347,0.0,0.0175438596491227,0.1725521539317389,0.164427356998999,25.41707649942805,3.2058973436118907,25.41707649942805,3.2058973436118907,0.524158136197791
tic-tac-toe,at_least_M-of-N,0.3611952461003583,0.8953925873596967,0.9487719861055416,0.903825536062378,0.9514094821418596,61.66666666666666,209.44444444444449,1.4220206441710894,1.6133556417466757,3.39274231526918,0.5640057365454695,0.9740975341375152,0.1075626995108738,2.1585565672980414,0.383550099,0.0388279837777777,1.0,1.0,6.659970181417784,6.285928362573099,131.77777777777777,20.22222222222222,65.55555555555556,10.0,C2,C2,C2,no_discretization,3.320809807528546,0.0524067177166604,0.0231112860543874,0.046515028136061,0.0239008560101238,4.69041575982343,19.97567965746792,10.203485243342644,13.982131454109563,0.1121098066370036,0.009878121818719,0.007040472532436,0.0099878077231137,0.7058060531915121,0.0622889455297433,0.0066053235508044,0.0,0.0,0.9937457364604894,0.8740241746665076,46.60412475784139,7.579211333934715,35.64797017752593,4.716990566028302,0.1918116734809971
tic-tac-toe,complex,0.0,0.9402850528720232,0.9880985337652975,0.9571393762183236,0.9917513473177764,59.11111111111112,205.22222222222223,0.5802578377249692,2.8556794045097704,3.462588221219427,0.5704813056014838,0.9991873830025696,0.0789158674139756,0.1902518154444444,0.2597946561111111,0.0544309786666666,0.9982905982905984,0.98982128982129,4.668600453402565,4.318725633528264,3.6666666666666665,5.111111111111111,0.1111111111111111,0.8888888888888888,C2,C2,C2,no_discretization,0.0,0.037658885709736,0.0051270132115464,0.0262542365641482,0.0035497793020764,5.600099205470481,25.92671295101723,3.045944480416177,23.4828542652814,0.1258834293586221,0.0053496529075767,0.0004868488116703,0.0073096865305464,0.0321802189918741,0.0408355901402673,0.006940654968186,0.005128205128205,0.0201985084509742,0.6419307424670241,0.4749942345833096,3.1622776601683795,2.0275875100994063,0.3333333333333333,1.0540925533894598,0.1439238696095665
tic-tac-toe,exact_M-of-N,0.3225667267668076,0.8830944455549137,0.9430637384619012,0.9062134502923976,0.9530823338791012,63.0,215.11111111111111,1.412493936779636,1.6605017909119042,3.4050310796663634,0.5545688473038447,0.9733011944893766,0.1016116107759986,2.0142103566063776,0.4792627412222222,0.0522888269999999,1.0,1.0,6.428008676126046,6.187183235867447,123.0,18.88888888888889,61.44444444444444,8.666666666666666,C2,C2,C2,no_discretization,6.324555320336759,0.0587124419136474,0.029822127698724,0.0468202717345655,0.0261374244514233,6.7638746292343415,29.556913084947,11.94896555262328,18.42627954248436,0.1511546123281035,0.0098906079641021,0.0091323314957135,0.0114364479544676,0.7072243497342595,0.142145715728763,0.0241854489861431,0.0,0.0,1.1576550660631033,0.923276786748652,55.03635162326805,9.25262725452134,44.83054514254514,6.34428877022476,0.1787614484831625
tic-tac-toe,plain,0.0,0.974478528241969,0.9944976988717508,0.9791423001949318,0.996004423497951,59.333333333333336,223.22222222222223,3.755648865014167,0.0,3.7571725740300783,0.5172031082544839,0.986833702681002,0.0306614940095756,0.0693223797777777,0.0875612102222221,0.0341408538888888,0.988278777752462,0.8715155612686704,1.8181696791440496,1.8571028265107208,44.11111111111112,10.22222222222222,20.55555555555556,4.555555555555555,C2,C2,C2,no_discretization,0.0,0.018149421567558,0.003256540731068,0.0127579684978122,0.0027277270959466,8.54400374531753,34.759091536523854,34.759091536523854,0.0,0.0776118806830589,0.00604642841615,0.0062101014591213,0.0030161871875347,0.007772623023199,0.0168382350868285,0.0047766533621149,0.017732287415879,0.0962063933295178,0.3115498611862387,0.4130094859370051,48.70688977045353,4.116363011742823,35.29557731186413,3.126943839882286,0.0587610568993259
titanic,at_least_M-of-N,0.0,0.6962580333271483,0.7048722678008142,0.7728621052150464,0.7795043655467684,10.11111111111111,18.33333333333333,1.8061904761904763,0.0,1.806878306878307,0.3664081269424912,0.7777032516521525,0.3619166699647938,0.1781247986687554,0.2081948015555555,0.0519743504444444,1.0,1.0,3.628841502693092,3.626948215183509,474.0,52.77777777777778,226.0,25.444444444444443,C2,C2,C2,no_discretization,0.0,0.0281106760015638,0.0045275806156023,0.0257760701646933,0.0037104487199276,1.5365907428821477,3.391164991562634,3.391164991562634,0.0,0.046885890437276,0.0052445850073402,0.0057553232062824,0.0224681213578757,0.0287756253620627,0.040403289569865,0.0089936206448447,0.0,0.0,0.268463470174595,0.2534535565663989,31.591137997862628,6.851601597031489,46.06245759835226,8.486918037649342,0.4848962970433838
titanic,complex,0.0,0.7059441223528093,0.7119762063192394,0.7511495040906806,0.7560580565880919,14.666666666666666,23.666666666666668,0.9982142857142856,0.6126098901098901,1.612026862026862,0.3214813778800665,0.7176513204631432,0.3903533832360463,0.2230588068888889,0.2946941782222222,0.0943084403333333,1.0,1.0,5.722914800594424,5.722295351707116,1747.7777777777778,193.77777777777777,1385.7777777777778,154.22222222222223,C2,C2,C2,no_discretization,0.0,0.0222971359319618,0.0024814797168184,0.0215722637512941,0.0023985038648119,0.8660254037844387,2.0,1.5811388300841895,0.5,0.0536976847264368,0.0060054363490071,0.0082938887145413,0.009232582323231,0.0267868051029651,0.0269581924525095,0.0105313465491857,0.0,0.0,0.314262984143454,0.334845074468056,9.297550453987569,4.085883557377088,3.80058475033046,3.80058475033046,0.5111438573586836
titanic,exact_M-of-N,0.0,0.6962580333271483,0.7048722678008142,0.7728621052150464,0.7795043655467684,10.11111111111111,18.33333333333333,1.8061904761904763,0.0,1.806878306878307,0.3664081269424912,0.7777032516521525,0.3619166699647938,0.1995819144778781,0.2157456843333333,0.0686827109999999,1.0,1.0,3.628841502693092,3.626948215183509,474.0,52.77777777777778,226.0,25.444444444444443,C2,C2,C2,no_discretization,0.0,0.0281106760015638,0.0045275806156023,0.0257760701646933,0.0037104487199276,1.5365907428821477,3.391164991562634,3.391164991562634,0.0,0.046885890437276,0.0052445850073402,0.0057553232062824,0.0224681213578757,0.0702207836926262,0.0471571921915711,0.0456866872822773,0.0,0.0,0.268463470174595,0.2534535565663989,31.591137997862628,6.851601597031489,46.06245759835226,8.486918037649342,0.4848962970433838
titanic,plain,0.0,0.7048434967248183,0.7115575181920506,0.778413090177796,0.7838234269329676,14.444444444444445,23.0,1.592967032967033,0.0,1.5921855921855923,0.3369825614313039,0.7788953035814374,0.2331576414312406,0.1417744698888889,0.176067468111111,0.0713645217777777,1.0,1.0,3.367967152596128,3.36236802413273,560.7777777777778,61.77777777777778,351.55555555555554,39.44444444444444,C2,C2,C2,no_discretization,0.0,0.0269809507328078,0.0030018702208948,0.0249676111940899,0.0027769912124666,0.7264831572567788,1.224744871391589,1.224744871391589,0.0,0.0163404454382384,0.0062245434974424,0.0034325025996373,0.0021156382672999,0.0367442972656333,0.048044228160012,0.0144161743485627,0.0,0.0,0.1733881648966436,0.1853758055508526,8.6136197062817,6.572248051043451,6.105553028004735,6.105553028004734,0.3208005209110598
vote,at_least_M-of-N,0.5606060606060606,0.942028378302888,0.9621002465077292,0.9463237021376556,0.9616774245930256,9.11111111111111,17.333333333333332,1.1726767676767678,0.1513131313131313,1.8995510662177328,0.8268641139182372,0.9621546243420696,0.4331750080357131,0.0885727140638563,0.0547472597777777,0.0023648549999999,1.0,1.0,3.943763012451358,3.954369274136716,33.111111111111114,4.666666666666667,5.555555555555555,0.6666666666666666,C2,C2,C2,no_discretization,2.29128784747792,0.0446559516398405,0.0054730823315321,0.0380688318129547,0.0051340436405713,1.2692955176439846,3.0,2.29128784747792,0.927960727138337,0.1596974058344077,0.0210683585265551,0.0078201051426377,0.0154585700182013,0.0179574160308956,0.003869847454339,0.0008530370317362,0.0,0.0,0.550759338642845,0.6359008298782798,8.936504412303007,2.1213203435596424,3.431876713662333,1.3228756555322954,0.7979967979628042
vote,complex,0.0,0.9575209951026946,0.9695601445085577,0.95671834625323,0.9684873949579832,8.333333333333334,21.77777777777778,1.4328174603174602,1.1623412698412698,2.597795414462081,0.8466707475065426,0.9631433586648804,0.4373221450415914,0.2843831156666667,0.3800722955555555,0.0083891371111111,1.0,1.0,3.644137365090964,3.6393587033121912,31.11111111111111,4.555555555555555,12.88888888888889,2.111111111111111,C2,C2,C2,no_discretization,0.0,0.0301248344431976,0.004983865759365,0.028992117660812,0.0049846996750768,0.8660254037844387,3.80058475033046,1.8782379449307745,2.0275875100994063,0.1995404567824483,0.0235038273919844,0.0137694413726107,0.0135610481946028,0.0738578298475965,0.0762830712906915,0.002306971396291,0.0,0.0,0.3892719925921364,0.4608703712923129,22.82238180188718,3.4681086744474685,24.08549586600017,3.333333333333333,0.8287833243504226
vote,exact_M-of-N,0.2785858585858586,0.9595786082714188,0.9656793361070845,0.9591848719755696,0.9633831793587,9.88888888888889,21.11111111111111,1.454747474747475,0.3743434343434343,2.130751964085297,0.8196294866354561,0.9642259332827604,0.4081779871954637,0.0982555548350015,0.0658008912222222,0.0041704078888888,1.0,1.0,4.035353996671132,3.965351186281419,32.44444444444444,4.111111111111111,3.4444444444444446,0.1111111111111111,C2,C2,C2,no_discretization,2.2422706745122847,0.0248671538445362,0.0050277280608587,0.0249994661142728,0.0051128827012945,0.6009252125773316,2.666666666666667,2.0275875100994063,1.118033988749895,0.1758686453234199,0.0187159408833274,0.0047075578770734,0.0066600771774042,0.0386617614610261,0.0198093413314913,0.0031522345276019,0.0,0.0,0.2364252697055143,0.3822371003356174,5.659308948783215,1.964971020425266,2.4037008503093262,0.3333333333333333,0.7694564947595015
vote,plain,0.0,0.9342366813772044,0.938862362705836,0.938747944561898,0.9443683270409612,9.0,14.333333333333334,1.5999531024531026,0.0,1.5777256693923358,0.7902377777689655,0.9425625706003058,0.4578934084247079,0.0410025663333333,0.0669403468888888,0.0025454242222222,1.0,1.0,4.105864809691993,4.0287761334272965,60.11111111111112,6.444444444444445,34.0,3.111111111111111,C2,C2,C2,no_discretization,0.0,0.0411058279152768,0.0098266017067159,0.0343505490093965,0.0083403636662798,1.224744871391589,3.122498999199199,2.2422706745122847,0.0,0.1376343935846814,0.0232370110611587,0.0162202667422164,0.0201497657723457,0.0107366710052239,0.0208368857285012,0.0008393516709493,0.0,0.0,0.4595996231950835,0.4696152825542176,29.049287617962527,2.8771127502720115,29.15047169429682,2.666666666666667,0.8055867922523351
wine,at_least_M-of-N,0.0692307692307692,0.941358024691358,0.9936165073286618,0.937908496732026,0.994453071083506,13.444444444444445,25.77777777777778,1.715576923076923,0.1380860805860805,1.9143264143264145,0.89054515852385,0.9983349983349984,0.2703811591990939,0.1142599582672118,0.0564412405555555,0.0057171888888888,1.0,1.0,3.631560559006211,3.628540305010893,1.4444444444444444,1.8888888888888888,0.3333333333333333,1.1111111111111112,C2,C2,C2,no_discretization,1.5811388300841898,0.0480215207954268,0.0065191785588176,0.0515159567661256,0.005788180310992,0.8819171036881968,2.7284509239574835,1.3944333775567928,3.5039660069381062,0.1129710718855756,0.0046363347125859,0.004995004995005,0.0085832967242658,0.0099366888481655,0.016263163972784,0.0073118167809451,0.0,0.0,0.1995912625310638,0.3699420020515149,4.333333333333333,1.2692955176439846,1.0,0.927960727138337,0.7892970529086973
wine,complex,0.0,0.941358024691358,0.9943153193482286,0.937908496732026,0.9951432022084196,13.555555555555555,26.22222222222222,1.6688873626373628,0.2710393772893772,1.9332519332519336,0.8919613391510333,1.0,0.2680549527968006,0.3431938104444444,0.7794458208888888,0.0032581813333333,1.0,1.0,3.631577812284334,3.671750181554103,0.0,2.0,0.0,1.2222222222222223,C2,C2,C2,no_discretization,0.0,0.0480215207954268,0.0059271623517172,0.0515159567661256,0.0052070552551423,0.8819171036881968,2.279132388529557,0.8660254037844386,2.10818510677892,0.0877168500887023,0.0071245014869982,0.0,0.0038819613751809,0.0315289791856912,0.097032550079972,0.0010945687909903,0.0,0.0,0.2048025485652466,0.3513076117610744,0.0,1.224744871391589,0.0,0.6666666666666666,0.7869292199956691
wine,exact_M-of-N,0.1063186813186813,0.9351851851851852,0.9943153193482286,0.9317356572258532,0.9951432022084196,13.666666666666666,26.0,1.6586172161172166,0.1441300366300366,1.898962148962149,0.8924191776357612,1.0,0.2683080285254198,0.1244434515635172,0.0478669318888888,0.0041119558888888,1.0,1.0,3.664208074534161,3.6844589687726943,0.0,2.111111111111111,0.0,1.3333333333333333,C2,C2,C2,no_discretization,1.5092308563562362,0.0499590409206911,0.0059271623517172,0.0539078127741116,0.0052070552551423,0.8660254037844387,2.598076211353316,1.5,3.689323936863109,0.0876302334609491,0.0076427555599923,0.0,0.0043701740963963,0.0312536686380812,0.0039466646310981,0.0018559222607853,0.0,0.0,0.1899212671964939,0.3585107000004318,0.0,1.3642254619787415,0.0,0.8660254037844387,0.7877533292681795
wine,plain,0.0,0.9559082892416229,0.9943153193482286,0.9506172839506172,0.9951432022084196,14.0,27.444444444444443,1.958658424908425,0.0,1.961009361009361,0.8893719010325457,1.0,0.2671599603237802,0.0450478421111111,0.1027150807777777,0.0058550526666666,1.0,1.0,3.739751552795031,3.7080610021786486,0.0,1.2222222222222223,0.0,0.7777777777777778,C2,C2,C2,no_discretization,0.0,0.0532561432253899,0.0059271623517172,0.0585606974105255,0.0052070552551423,1.0,2.242270674512285,0.0,2.242270674512285,0.1044691777102929,0.0054966558488005,0.0,0.0035223323517657,0.0096246272365941,0.0192972499055628,0.0009525552314683,0.0,0.0,0.2621029743438622,0.4336811861056737,0.0,0.8333333333333334,0.0,0.6666666666666666,0.7807966705358311
zoo,at_least_M-of-N,0.0311111111111111,0.9166666666666666,0.9901738473167044,0.9444444444444444,0.9938814272147606,9.555555555555555,14.555555555555555,0.2841666666666667,1.2147222222222225,1.5194444444444446,0.9010209729462214,0.9882856341189676,0.1141349733942326,0.0496842861175536,0.1621868854444444,0.004152254111111,0.9416666666666668,0.9194444444444444,1.0867996201329535,1.1,1.2222222222222223,0.2222222222222222,1.2222222222222223,0.2222222222222222,C2,C2,C2,no_discretization,0.5,0.1317615691736824,0.0094859413439237,0.0881917103688196,0.0058047162272954,0.7264831572567788,1.740051084818425,0.6666666666666667,1.130388330520878,0.0924628720949624,0.0132386626770221,0.0090253002573135,0.0062663468151257,0.0080873076640808,0.03096027982548,0.0016482459944878,0.0559016994374947,0.068211273098937,0.0374505400380888,0.1732050807568877,0.97182531580755,0.6666666666666666,0.97182531580755,0.6666666666666666,0.8421183862433862
zoo,complex,0.0,0.8944444444444445,0.9919375157470396,0.9333333333333332,0.9951024284357618,9.555555555555555,14.444444444444445,0.3052777777777778,1.2147222222222225,1.5083333333333335,0.8967900153728969,0.9862654320987656,0.1139857399116658,0.2446999642222222,0.4432914915555555,0.0296631768888888,0.9416666666666668,0.9194444444444444,1.0855786189119525,1.077777777777778,1.4444444444444444,0.2222222222222222,1.4444444444444444,0.2222222222222222,C2,C2,C2,no_discretization,0.0,0.1328114787542435,0.0096944484795015,0.0866025403784438,0.0058079257552907,0.7264831572567788,1.5898986690282428,0.6666666666666667,1.118033988749895,0.0717398420563609,0.0133798201560536,0.0080585279620698,0.0060654192358923,0.1097669707029151,0.1111102091043624,0.0050993241713911,0.0559016994374947,0.068211273098937,0.0406745748576481,0.1855921454276674,0.8819171036881968,0.6666666666666666,0.8819171036881968,0.6666666666666666,0.8385381393298058
zoo,exact_M-of-N,0.0311111111111111,0.9166666666666666,0.9919375157470396,0.9444444444444444,0.9951024284357618,9.555555555555555,14.555555555555555,0.2841666666666667,1.2147222222222225,1.5194444444444446,0.8997178179393627,0.9882856341189676,0.113877206469799,0.0463340017530652,0.1595041537777777,0.0040981159999999,0.9416666666666668,0.9194444444444444,1.084357617690951,1.088888888888889,1.2222222222222223,0.2222222222222222,1.2222222222222223,0.2222222222222222,C2,C2,C2,no_discretization,0.5,0.1317615691736824,0.0096944484795015,0.0881917103688196,0.0058079257552907,0.7264831572567788,1.740051084818425,0.6666666666666667,1.130388330520878,0.0924628720949624,0.0119866877970625,0.0090253002573135,0.0063290760545302,0.0048804524784085,0.0257454438742236,0.0015542306171224,0.0559016994374947,0.068211273098937,0.0388648948720898,0.1763834207376393,0.97182531580755,0.6666666666666666,0.97182531580755,0.6666666666666666,0.8397727072310405
zoo,plain,0.0,0.8814814814814816,0.9794028722600152,0.9343434343434344,0.9877628544295212,12.22222222222222,29.11111111111111,2.3805361305361306,0.0,2.3824138824138825,0.8574218451928479,0.9926443926443924,0.0924286065311706,0.0377820968888888,0.1717296402222222,0.0055736799999999,0.9528619528619529,0.9172494172494174,1.1282865282865282,1.121212121212121,1.0,0.7777777777777778,1.0,0.5555555555555556,C2,C2,C2,no_discretization,0.0,0.1226004249484106,0.0137865578629648,0.0702383453727227,0.008625528427836,0.6666666666666666,1.7638342073763935,1.90029237516523,0.8660254037844386,0.0840069770561861,0.0121153111749471,0.007177170098722,0.0039289238359695,0.0045428779938214,0.0308787883088676,0.0017666864023832,0.0740118731805699,0.0818821597529459,0.0502452016629255,0.1923645815408984,1.0,0.8333333333333334,1.0,0.7264831572567789,0.7360468235468236
